make;model;year;engine_fuel_type;engine_hp;engine_cylinders;transmission_type;vehicle_style;highway_mpg;city_mpg;msrp;car_id
GMC;Acadia;2016;regular unleaded;281.0;6.0;AUTOMATIC;4dr SUV;22;15;36755;GMC Acadia 2016
GMC;Acadia;2017;regular unleaded;194.0;4.0;AUTOMATIC;4dr SUV;26;21;38350;GMC Acadia 2017
Hyundai;Accent;2014;regular unleaded;138.0;4.0;AUTOMATIC;4dr Hatchback;37;27;17395;Hyundai Accent 2014
Hyundai;Accent;2015;regular unleaded;137.0;4.0;MANUAL;Sedan;38;27;14745;Hyundai Accent 2015
Hyundai;Accent;2016;regular unleaded;137.0;4.0;AUTOMATIC;Sedan;37;26;15745;Hyundai Accent 2016
Plymouth;Acclaim;1993;regular unleaded;100.0;4.0;MANUAL;Sedan;29;22;2000;Plymouth Acclaim 1993
Plymouth;Acclaim;1994;regular unleaded;106.0;4.0;AUTOMATIC;Sedan;25;19;2000;Plymouth Acclaim 1994
Plymouth;Acclaim;1995;regular unleaded;100.0;4.0;AUTOMATIC;Sedan;26;19;2000;Plymouth Acclaim 1995
Honda;Accord Crosstour;2010;regular unleaded;271.0;6.0;AUTOMATIC;4dr Hatchback;25;17;34020;Honda Accord Crosstour 2010
Honda;Accord Crosstour;2011;regular unleaded;271.0;6.0;AUTOMATIC;4dr Hatchback;27;18;29990;Honda Accord Crosstour 2011
Honda;Accord Hybrid;2014;regular unleaded;195.0;4.0;AUTOMATIC;Sedan;45;50;31905;Honda Accord Hybrid 2014
Honda;Accord Hybrid;2015;regular unleaded;196.0;4.0;AUTOMATIC;Sedan;45;50;35055;Honda Accord Hybrid 2015
Honda;Accord Hybrid;2017;regular unleaded;212.0;4.0;AUTOMATIC;Sedan;47;49;29605;Honda Accord Hybrid 2017
Honda;Accord Plug-In Hybrid;2014;regular unleaded;196.0;4.0;AUTOMATIC;Sedan;46;47;39780;Honda Accord Plug-In Hybrid 2014
Honda;Accord;2015;regular unleaded;278.0;6.0;MANUAL;Coupe;28;18;30775;Honda Accord 2015
Honda;Accord;2016;regular unleaded;278.0;6.0;AUTOMATIC;Sedan;34;21;32745;Honda Accord 2016
Honda;Accord;2017;regular unleaded;189.0;4.0;AUTOMATIC;Sedan;34;26;26215;Honda Accord 2017
Oldsmobile;Achieva;1996;regular unleaded;150.0;4.0;MANUAL;Sedan;30;20;2000;Oldsmobile Achieva 1996
Oldsmobile;Achieva;1997;regular unleaded;150.0;4.0;UNKNOWN;Coupe;29;19;2000;Oldsmobile Achieva 1997
Oldsmobile;Achieva;1998;regular unleaded;150.0;6.0;AUTOMATIC;Sedan;27;18;2000;Oldsmobile Achieva 1998
BMW;ActiveHybrid 5;2014;premium unleaded (required);335.0;6.0;AUTOMATIC;Sedan;30;23;61400;BMW ActiveHybrid 5 2014
BMW;ActiveHybrid 5;2015;premium unleaded (required);335.0;6.0;AUTOMATIC;Sedan;30;23;61900;BMW ActiveHybrid 5 2015
BMW;ActiveHybrid 5;2016;premium unleaded (required);335.0;6.0;AUTOMATIC;Sedan;30;23;62100;BMW ActiveHybrid 5 2016
BMW;ActiveHybrid 7;2013;premium unleaded (required);350.0;6.0;AUTOMATIC;Sedan;30;22;84300;BMW ActiveHybrid 7 2013
BMW;ActiveHybrid 7;2014;premium unleaded (required);350.0;6.0;AUTOMATIC;Sedan;30;22;84300;BMW ActiveHybrid 7 2014
BMW;ActiveHybrid 7;2015;premium unleaded (required);335.0;6.0;AUTOMATIC;Sedan;30;22;84300;BMW ActiveHybrid 7 2015
BMW;ActiveHybrid X6;2010;premium unleaded (required);480.0;8.0;AUTOMATIC;4dr SUV;19;17;88900;BMW ActiveHybrid X6 2010
BMW;ActiveHybrid X6;2011;premium unleaded (required);480.0;8.0;AUTOMATIC;4dr SUV;19;17;88900;BMW ActiveHybrid X6 2011
Suzuki;Aerio;2005;regular unleaded;155.0;4.0;AUTOMATIC;Sedan;26;21;17049;Suzuki Aerio 2005
Suzuki;Aerio;2006;regular unleaded;155.0;4.0;AUTOMATIC;Wagon;26;21;16599;Suzuki Aerio 2006
Suzuki;Aerio;2007;regular unleaded;155.0;4.0;MANUAL;Sedan;28;22;14299;Suzuki Aerio 2007
Ford;Aerostar;1995;regular unleaded;135.0;6.0;AUTOMATIC;Cargo Minivan;22;16;2000;Ford Aerostar 1995
Ford;Aerostar;1996;regular unleaded;140.0;6.0;AUTOMATIC;Passenger Minivan;21;15;2000;Ford Aerostar 1996
Ford;Aerostar;1997;regular unleaded;140.0;6.0;AUTOMATIC;Cargo Minivan;21;15;2000;Ford Aerostar 1997
Oldsmobile;Alero;2002;regular unleaded;170.0;6.0;AUTOMATIC;Coupe;27;18;22395;Oldsmobile Alero 2002
Oldsmobile;Alero;2003;regular unleaded;170.0;6.0;AUTOMATIC;Sedan;27;18;21585;Oldsmobile Alero 2003
Oldsmobile;Alero;2004;regular unleaded;170.0;6.0;AUTOMATIC;Coupe;27;18;23335;Oldsmobile Alero 2004
Cadillac;Allante;1991;regular unleaded;200.0;8.0;AUTOMATIC;Convertible;20;14;2000;Cadillac Allante 1991
Cadillac;Allante;1992;regular unleaded;200.0;8.0;AUTOMATIC;Convertible;20;14;2234;Cadillac Allante 1992
Cadillac;Allante;1993;regular unleaded;295.0;8.0;AUTOMATIC;Convertible;20;13;2358;Cadillac Allante 1993
Audi;allroad quattro;2003;regular unleaded;250.0;6.0;MANUAL;Wagon;21;14;39950;Audi allroad quattro 2003
Audi;allroad quattro;2004;regular unleaded;300.0;8.0;AUTOMATIC;Wagon;19;14;46950;Audi allroad quattro 2004
Audi;allroad quattro;2005;regular unleaded;250.0;6.0;MANUAL;Wagon;21;14;40250;Audi allroad quattro 2005
Audi;allroad;2014;premium unleaded (recommended);220.0;4.0;AUTOMATIC;Wagon;27;20;40700;Audi allroad 2014
Audi;allroad;2015;premium unleaded (recommended);220.0;4.0;AUTOMATIC;Wagon;28;21;44500;Audi allroad 2015
Audi;allroad;2016;premium unleaded (recommended);220.0;4.0;AUTOMATIC;Wagon;28;21;42700;Audi allroad 2016
BMW;ALPINA B6 Gran Coupe;2015;premium unleaded (required);540.0;8.0;AUTOMATIC;Sedan;24;16;117300;BMW ALPINA B6 Gran Coupe 2015
BMW;ALPINA B6 Gran Coupe;2016;premium unleaded (required);600.0;8.0;AUTOMATIC;Sedan;24;15;122200;BMW ALPINA B6 Gran Coupe 2016
BMW;ALPINA B6 Gran Coupe;2017;premium unleaded (required);600.0;8.0;AUTOMATIC;Sedan;24;15;122500;BMW ALPINA B6 Gran Coupe 2017
BMW;ALPINA B7;2014;premium unleaded (required);540.0;8.0;AUTOMATIC;Sedan;24;16;135200;BMW ALPINA B7 2014
BMW;ALPINA B7;2015;premium unleaded (required);540.0;8.0;AUTOMATIC;Sedan;25;16;132200;BMW ALPINA B7 2015
BMW;ALPINA B7;2017;premium unleaded (required);600.0;8.0;AUTOMATIC;Sedan;24;16;137000;BMW ALPINA B7 2017
BMW;Alpina;2003;premium unleaded (required);375.0;8.0;AUTOMATIC;Convertible;19;13;136900;BMW Alpina 2003
Nissan;Altima Hybrid;2009;regular unleaded;198.0;4.0;AUTOMATIC;Sedan;33;35;26650;Nissan Altima Hybrid 2009
Nissan;Altima Hybrid;2010;regular unleaded;158.0;4.0;AUTOMATIC;Sedan;33;35;26780;Nissan Altima Hybrid 2010
Nissan;Altima Hybrid;2011;regular unleaded;198.0;4.0;AUTOMATIC;Sedan;33;33;26800;Nissan Altima Hybrid 2011
Nissan;Altima;2015;regular unleaded;182.0;4.0;AUTOMATIC;Sedan;38;27;22560;Nissan Altima 2015
Nissan;Altima;2016;regular unleaded;270.0;6.0;AUTOMATIC;Sedan;32;22;32090;Nissan Altima 2016
Nissan;Altima;2017;regular unleaded;179.0;4.0;AUTOMATIC;Sedan;39;27;25460;Nissan Altima 2017
Kia;Amanti;2007;regular unleaded;264.0;6.0;AUTOMATIC;Sedan;24;17;25495;Kia Amanti 2007
Kia;Amanti;2008;regular unleaded;264.0;6.0;AUTOMATIC;Sedan;24;17;25495;Kia Amanti 2008
Kia;Amanti;2009;regular unleaded;264.0;6.0;AUTOMATIC;Sedan;24;17;26045;Kia Amanti 2009
Mercedes-Benz;AMG GT;2016;premium unleaded (required);503.0;8.0;AUTOMATED_MANUAL;Coupe;22;16;129900;Mercedes-Benz AMG GT 2016
Mercedes-Benz;AMG GT;2017;premium unleaded (required);503.0;8.0;AUTOMATIC;Coupe;22;16;131200;Mercedes-Benz AMG GT 2017
Nissan;Armada;2014;regular unleaded;317.0;8.0;AUTOMATIC;4dr SUV;19;13;37590;Nissan Armada 2014
Nissan;Armada;2015;regular unleaded;317.0;8.0;AUTOMATIC;4dr SUV;19;13;50780;Nissan Armada 2015
Nissan;Armada;2017;regular unleaded;390.0;8.0;AUTOMATIC;4dr SUV;19;14;49650;Nissan Armada 2017
Bentley;Arnage;2007;premium unleaded (required);450.0;8.0;AUTOMATIC;Sedan;15;10;221990;Bentley Arnage 2007
Bentley;Arnage;2008;premium unleaded (required);450.0;8.0;AUTOMATIC;Sedan;15;9;263990;Bentley Arnage 2008
Bentley;Arnage;2009;premium unleaded (required);500.0;8.0;AUTOMATIC;Sedan;14;10;270990;Bentley Arnage 2009
Chrysler;Aspen;2007;regular unleaded;235.0;8.0;AUTOMATIC;4dr SUV;17;13;30935;Chrysler Aspen 2007
Chrysler;Aspen;2008;regular unleaded;302.0;8.0;AUTOMATIC;4dr SUV;19;14;32905;Chrysler Aspen 2008
Chrysler;Aspen;2009;regular unleaded;385.0;8.0;AUTOMATIC;4dr SUV;22;20;45270;Chrysler Aspen 2009
Ford;Aspire;1995;regular unleaded;63.0;4.0;MANUAL;2dr Hatchback;38;31;2000;Ford Aspire 1995
Ford;Aspire;1996;regular unleaded;63.0;4.0;MANUAL;4dr Hatchback;38;29;2000;Ford Aspire 1996
Ford;Aspire;1997;regular unleaded;63.0;4.0;MANUAL;2dr Hatchback;38;29;2000;Ford Aspire 1997
Chevrolet;Astro Cargo;2003;regular unleaded;190.0;6.0;AUTOMATIC;Cargo Minivan;21;15;22050;Chevrolet Astro Cargo 2003
Chevrolet;Astro Cargo;2004;regular unleaded;190.0;6.0;AUTOMATIC;Cargo Minivan;18;14;25195;Chevrolet Astro Cargo 2004
Chevrolet;Astro Cargo;2005;regular unleaded;190.0;6.0;AUTOMATIC;Cargo Minivan;20;15;22930;Chevrolet Astro Cargo 2005
Chevrolet;Astro;2003;regular unleaded;190.0;6.0;AUTOMATIC;Passenger Minivan;16;12;25690;Chevrolet Astro 2003
Chevrolet;Astro;2004;regular unleaded;190.0;6.0;AUTOMATIC;Passenger Minivan;16;12;26195;Chevrolet Astro 2004
Chevrolet;Astro;2005;regular unleaded;190.0;6.0;AUTOMATIC;Passenger Minivan;20;14;24430;Chevrolet Astro 2005
Cadillac;ATS Coupe;2015;flex-fuel (unleaded/E85);321.0;6.0;AUTOMATIC;Coupe;28;18;48165;Cadillac ATS Coupe 2015
Cadillac;ATS Coupe;2016;premium unleaded (recommended);272.0;4.0;AUTOMATIC;Coupe;31;22;47605;Cadillac ATS Coupe 2016
Cadillac;ATS Coupe;2017;premium unleaded (recommended);272.0;4.0;AUTOMATIC;Coupe;30;22;43395;Cadillac ATS Coupe 2017
Cadillac;ATS-V;2016;premium unleaded (recommended);464.0;6.0;MANUAL;Coupe;23;17;62665;Cadillac ATS-V 2016
Cadillac;ATS-V;2017;premium unleaded (recommended);464.0;6.0;MANUAL;Coupe;23;16;62895;Cadillac ATS-V 2017
Cadillac;ATS;2015;premium unleaded (recommended);272.0;4.0;AUTOMATIC;Sedan;28;20;41340;Cadillac ATS 2015
Cadillac;ATS;2016;regular unleaded;335.0;6.0;AUTOMATIC;Sedan;30;20;41340;Cadillac ATS 2016
Cadillac;ATS;2017;regular unleaded;335.0;6.0;AUTOMATIC;Sedan;30;20;46995;Cadillac ATS 2017
Oldsmobile;Aurora;2001;premium unleaded (required);250.0;8.0;AUTOMATIC;Sedan;23;15;34794;Oldsmobile Aurora 2001
Oldsmobile;Aurora;2002;regular unleaded;215.0;6.0;AUTOMATIC;Sedan;25;16;31615;Oldsmobile Aurora 2002
Oldsmobile;Aurora;2003;premium unleaded (required);250.0;8.0;AUTOMATIC;Sedan;24;15;34725;Oldsmobile Aurora 2003
Chevrolet;Avalanche;2010;flex-fuel (unleaded/E85);320.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;45815;Chevrolet Avalanche 2010
Chevrolet;Avalanche;2011;flex-fuel (unleaded/E85);320.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;39405;Chevrolet Avalanche 2011
Chevrolet;Avalanche;2012;flex-fuel (unleaded/E85);320.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;40195;Chevrolet Avalanche 2012
Toyota;Avalon Hybrid;2015;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;37800;Toyota Avalon Hybrid 2015
Toyota;Avalon Hybrid;2016;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;36650;Toyota Avalon Hybrid 2016
Toyota;Avalon Hybrid;2017;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;42550;Toyota Avalon Hybrid 2017
Toyota;Avalon;2015;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;31;21;37170;Toyota Avalon 2015
Toyota;Avalon;2016;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;31;21;37050;Toyota Avalon 2016
Toyota;Avalon;2017;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;30;21;41050;Toyota Avalon 2017
Dodge;Avenger;2012;flex-fuel (unleaded/E85);283.0;6.0;AUTOMATIC;Sedan;29;19;25995;Dodge Avenger 2012
Dodge;Avenger;2013;flex-fuel (unleaded/E85);283.0;6.0;AUTOMATIC;Sedan;29;19;25695;Dodge Avenger 2013
Dodge;Avenger;2014;regular unleaded;173.0;4.0;AUTOMATIC;Sedan;29;21;20595;Dodge Avenger 2014
Lamborghini;Aventador;2014;premium unleaded (required);700.0;12.0;AUTOMATED_MANUAL;Convertible;16;10;441600;Lamborghini Aventador 2014
Lamborghini;Aventador;2015;premium unleaded (required);700.0;12.0;AUTOMATED_MANUAL;Convertible;16;10;441600;Lamborghini Aventador 2015
Lamborghini;Aventador;2016;premium unleaded (required);700.0;12.0;AUTOMATED_MANUAL;Convertible;17;10;443800;Lamborghini Aventador 2016
Chevrolet;Aveo;2009;regular unleaded;107.0;4.0;MANUAL;4dr Hatchback;34;27;11965;Chevrolet Aveo 2009
Chevrolet;Aveo;2010;regular unleaded;108.0;4.0;MANUAL;4dr Hatchback;35;27;15365;Chevrolet Aveo 2010
Chevrolet;Aveo;2011;regular unleaded;108.0;4.0;MANUAL;4dr Hatchback;35;27;15365;Chevrolet Aveo 2011
Lincoln;Aviator;2003;premium unleaded (required);302.0;8.0;AUTOMATIC;4dr SUV;17;12;45125;Lincoln Aviator 2003
Lincoln;Aviator;2004;premium unleaded (required);302.0;8.0;AUTOMATIC;4dr SUV;16;12;45705;Lincoln Aviator 2004
Lincoln;Aviator;2005;premium unleaded (required);302.0;8.0;AUTOMATIC;4dr SUV;17;11;40635;Lincoln Aviator 2005
Nissan;Axxess;1990;regular unleaded;138.0;4.0;MANUAL;Passenger Minivan;24;19;2000;Nissan Axxess 1990
Hyundai;Azera;2015;regular unleaded;293.0;6.0;AUTOMATIC;Sedan;28;19;38200;Hyundai Azera 2015
Hyundai;Azera;2016;regular unleaded;293.0;6.0;AUTOMATIC;Sedan;29;20;34100;Hyundai Azera 2016
Hyundai;Azera;2017;regular unleaded;293.0;6.0;AUTOMATIC;Sedan;28;20;34100;Hyundai Azera 2017
Pontiac;Aztek;2003;regular unleaded;185.0;6.0;AUTOMATIC;4dr SUV;22;16;23820;Pontiac Aztek 2003
Pontiac;Aztek;2004;regular unleaded;185.0;6.0;AUTOMATIC;4dr SUV;22;16;24190;Pontiac Aztek 2004
Pontiac;Aztek;2005;regular unleaded;185.0;6.0;AUTOMATIC;4dr SUV;22;16;24445;Pontiac Aztek 2005
Bentley;Azure T;2010;premium unleaded (required);500.0;8.0;AUTOMATIC;Convertible;15;9;363000;Bentley Azure T 2010
Bentley;Azure;2007;premium unleaded (required);450.0;8.0;AUTOMATIC;Convertible;15;10;329990;Bentley Azure 2007
Bentley;Azure;2008;premium unleaded (required);450.0;8.0;AUTOMATIC;Convertible;15;9;329990;Bentley Azure 2008
Bentley;Azure;2009;premium unleaded (required);450.0;8.0;AUTOMATIC;Convertible;15;9;334990;Bentley Azure 2009
Mercedes-Benz;B-Class Electric Drive;2015;electric;177.0;0.0;DIRECT_DRIVE;4dr Hatchback;82;85;41450;Mercedes-Benz B-Class Electric Drive 2015
Mercedes-Benz;B-Class Electric Drive;2016;electric;177.0;0.0;DIRECT_DRIVE;4dr Hatchback;82;85;41450;Mercedes-Benz B-Class Electric Drive 2016
Mercedes-Benz;B-Class Electric Drive;2017;electric;177.0;0.0;DIRECT_DRIVE;4dr Hatchback;82;85;39900;Mercedes-Benz B-Class Electric Drive 2017
Mazda;B-Series Pickup;1998;regular unleaded;119.0;4.0;MANUAL;Regular Cab Pickup;24;19;2179;Mazda B-Series Pickup 1998
Mazda;B-Series Pickup;1999;regular unleaded;160.0;6.0;MANUAL;Extended Cab Pickup;19;15;3514;Mazda B-Series Pickup 1999
Mazda;B-Series Pickup;2000;regular unleaded;119.0;4.0;MANUAL;Regular Cab Pickup;24;20;2637;Mazda B-Series Pickup 2000
Mazda;B-Series Truck;2007;regular unleaded;207.0;6.0;AUTOMATIC;Extended Cab Pickup;17;14;26590;Mazda B-Series Truck 2007
Mazda;B-Series Truck;2008;regular unleaded;207.0;6.0;AUTOMATIC;Extended Cab Pickup;17;14;26590;Mazda B-Series Truck 2008
Mazda;B-Series Truck;2009;regular unleaded;143.0;4.0;MANUAL;Regular Cab Pickup;26;21;16060;Mazda B-Series Truck 2009
Mazda;B-Series;2001;regular unleaded;150.0;6.0;MANUAL;Extended Cab Pickup;19;15;20030;Mazda B-Series 2001
Subaru;B9 Tribeca;2006;premium unleaded (required);250.0;6.0;AUTOMATIC;4dr SUV;21;16;30695;Subaru B9 Tribeca 2006
Subaru;B9 Tribeca;2007;premium unleaded (required);245.0;6.0;AUTOMATIC;4dr SUV;21;16;29995;Subaru B9 Tribeca 2007
Subaru;Baja;2004;regular unleaded;165.0;4.0;AUTOMATIC;Crew Cab Pickup;25;19;22795;Subaru Baja 2004
Subaru;Baja;2005;regular unleaded;165.0;4.0;MANUAL;Crew Cab Pickup;25;19;22345;Subaru Baja 2005
Subaru;Baja;2006;premium unleaded (required);210.0;4.0;MANUAL;Crew Cab Pickup;23;17;24595;Subaru Baja 2006
Volkswagen;Beetle Convertible;2014;regular unleaded;170.0;4.0;AUTOMATIC;Convertible;32;24;27295;Volkswagen Beetle Convertible 2014
Volkswagen;Beetle Convertible;2015;diesel;150.0;4.0;MANUAL;Convertible;40;30;30295;Volkswagen Beetle Convertible 2015
Volkswagen;Beetle Convertible;2016;premium unleaded (recommended);210.0;4.0;MANUAL;Convertible;31;23;29790;Volkswagen Beetle Convertible 2016
Volkswagen;Beetle;2015;diesel;150.0;4.0;AUTOMATED_MANUAL;2dr Hatchback;41;31;25895;Volkswagen Beetle 2015
Volkswagen;Beetle;2016;premium unleaded (recommended);210.0;4.0;MANUAL;2dr Hatchback;31;23;25995;Volkswagen Beetle 2016
Volkswagen;Beetle;2017;regular unleaded;170.0;4.0;AUTOMATIC;2dr Hatchback;33;24;20475;Volkswagen Beetle 2017
Chevrolet;Beretta;1994;regular unleaded;170.0;4.0;MANUAL;Coupe;27;18;2000;Chevrolet Beretta 1994
Chevrolet;Beretta;1995;regular unleaded;120.0;4.0;MANUAL;Coupe;33;21;2000;Chevrolet Beretta 1995
Chevrolet;Beretta;1996;regular unleaded;120.0;4.0;MANUAL;Coupe;33;22;2000;Chevrolet Beretta 1996
Chevrolet;Black Diamond Avalanche;2013;flex-fuel (unleaded/E85);320.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;39030;Chevrolet Black Diamond Avalanche 2013
Lincoln;Blackwood;2002;premium unleaded (required);300.0;8.0;AUTOMATIC;Crew Cab Pickup;15;11;51785;Lincoln Blackwood 2002
Chevrolet;Blazer;2003;regular unleaded;190.0;6.0;MANUAL;2dr SUV;20;14;20745;Chevrolet Blazer 2003
Chevrolet;Blazer;2004;regular unleaded;190.0;6.0;AUTOMATIC;4dr SUV;19;14;25230;Chevrolet Blazer 2004
Chevrolet;Blazer;2005;regular unleaded;190.0;6.0;MANUAL;2dr SUV;17;13;24305;Chevrolet Blazer 2005
Pontiac;Bonneville;2003;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;27;17;26695;Pontiac Bonneville 2003
Pontiac;Bonneville;2004;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;27;18;27185;Pontiac Bonneville 2004
Pontiac;Bonneville;2005;premium unleaded (required);275.0;8.0;AUTOMATIC;Sedan;22;15;35585;Pontiac Bonneville 2005
Kia;Borrego;2009;regular unleaded;337.0;8.0;AUTOMATIC;4dr SUV;22;15;30995;Kia Borrego 2009
Porsche;Boxster;2014;premium unleaded (required);315.0;6.0;MANUAL;Convertible;28;20;62100;Porsche Boxster 2014
Porsche;Boxster;2015;premium unleaded (required);330.0;6.0;MANUAL;Convertible;26;19;73500;Porsche Boxster 2015
Porsche;Boxster;2016;premium unleaded (required);330.0;6.0;MANUAL;Convertible;26;19;74600;Porsche Boxster 2016
Oldsmobile;Bravada;2002;regular unleaded;270.0;6.0;AUTOMATIC;4dr SUV;19;14;34745;Oldsmobile Bravada 2002
Oldsmobile;Bravada;2003;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;20;14;33395;Oldsmobile Bravada 2003
Oldsmobile;Bravada;2004;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;19;14;33920;Oldsmobile Bravada 2004
Plymouth;Breeze;1998;regular unleaded;132.0;4.0;MANUAL;Sedan;33;23;2000;Plymouth Breeze 1998
Plymouth;Breeze;1999;regular unleaded;132.0;4.0;MANUAL;Sedan;33;23;2000;Plymouth Breeze 1999
Plymouth;Breeze;2000;regular unleaded;132.0;4.0;MANUAL;Sedan;34;23;2000;Plymouth Breeze 2000
Ford;Bronco II;1990;regular unleaded;140.0;6.0;MANUAL;2dr SUV;20;16;2000;Ford Bronco II 1990
Ford;Bronco;1994;regular unleaded;185.0;8.0;MANUAL;2dr SUV;16;12;2308;Ford Bronco 1994
Ford;Bronco;1995;regular unleaded;205.0;8.0;MANUAL;2dr SUV;16;12;2620;Ford Bronco 1995
Ford;Bronco;1996;regular unleaded;199.0;8.0;MANUAL;2dr SUV;16;13;2774;Ford Bronco 1996
Bentley;Brooklands;2009;premium unleaded (required);530.0;8.0;AUTOMATIC;Coupe;14;10;340990;Bentley Brooklands 2009
Bentley;Brooklands;2010;premium unleaded (required);530.0;8.0;AUTOMATIC;Coupe;15;9;340990;Bentley Brooklands 2010
Cadillac;Brougham;1990;regular unleaded;140.0;8.0;AUTOMATIC;Sedan;22;15;2000;Cadillac Brougham 1990
Cadillac;Brougham;1991;regular unleaded;170.0;8.0;AUTOMATIC;Sedan;23;15;2000;Cadillac Brougham 1991
Cadillac;Brougham;1992;regular unleaded;170.0;8.0;AUTOMATIC;Sedan;23;15;2000;Cadillac Brougham 1992
Subaru;BRZ;2015;premium unleaded (required);200.0;4.0;MANUAL;Coupe;30;22;29490;Subaru BRZ 2015
Subaru;BRZ;2016;premium unleaded (required);200.0;4.0;MANUAL;Coupe;30;22;27395;Subaru BRZ 2016
Subaru;BRZ;2017;premium unleaded (required);200.0;4.0;AUTOMATIC;Coupe;33;24;28745;Subaru BRZ 2017
Mercedes-Benz;C-Class;2015;premium unleaded (required);241.0;4.0;AUTOMATIC;Sedan;31;24;40400;Mercedes-Benz C-Class 2015
Mercedes-Benz;C-Class;2016;premium unleaded (required);241.0;4.0;AUTOMATIC;Sedan;31;24;43125;Mercedes-Benz C-Class 2016
Mercedes-Benz;C-Class;2017;premium unleaded (required);241.0;4.0;AUTOMATIC;Sedan;34;24;39850;Mercedes-Benz C-Class 2017
Ford;C-Max Hybrid;2015;regular unleaded;188.0;4.0;AUTOMATIC;Wagon;37;42;27170;Ford C-Max Hybrid 2015
Ford;C-Max Hybrid;2016;regular unleaded;188.0;4.0;AUTOMATIC;Wagon;37;42;24170;Ford C-Max Hybrid 2016
Ford;C-Max Hybrid;2017;regular unleaded;188.0;4.0;AUTOMATIC;Wagon;37;42;24120;Ford C-Max Hybrid 2017
Volvo;C30;2011;premium unleaded (recommended);227.0;5.0;MANUAL;2dr Hatchback;29;21;24700;Volvo C30 2011
Volvo;C30;2012;premium unleaded (recommended);227.0;5.0;MANUAL;2dr Hatchback;29;21;27450;Volvo C30 2012
Volvo;C30;2013;regular unleaded;227.0;5.0;MANUAL;2dr Hatchback;29;21;25500;Volvo C30 2013
Mercedes-Benz;C36 AMG;1995;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;20;16;3555;Mercedes-Benz C36 AMG 1995
Mercedes-Benz;C36 AMG;1996;regular unleaded;276.0;6.0;AUTOMATIC;Sedan;20;16;3996;Mercedes-Benz C36 AMG 1996
Mercedes-Benz;C36 AMG;1997;regular unleaded;276.0;6.0;AUTOMATIC;Sedan;22;16;4330;Mercedes-Benz C36 AMG 1997
Mercedes-Benz;C43 AMG;1998;regular unleaded;302.0;8.0;AUTOMATIC;Sedan;21;16;4472;Mercedes-Benz C43 AMG 1998
Mercedes-Benz;C43 AMG;1999;regular unleaded;302.0;8.0;AUTOMATIC;Sedan;21;16;4661;Mercedes-Benz C43 AMG 1999
Mercedes-Benz;C43 AMG;2000;regular unleaded;302.0;8.0;AUTOMATIC;Sedan;21;16;5739;Mercedes-Benz C43 AMG 2000
Volvo;C70;2011;premium unleaded (recommended);227.0;5.0;AUTOMATIC;Convertible;28;19;39950;Volvo C70 2011
Volvo;C70;2012;premium unleaded (recommended);227.0;5.0;AUTOMATIC;Convertible;28;18;40450;Volvo C70 2012
Volvo;C70;2013;regular unleaded;227.0;5.0;AUTOMATIC;Convertible;28;19;41200;Volvo C70 2013
Spyker;C8;2009;premium unleaded (required);400.0;8.0;MANUAL;Coupe;18;13;209990;Spyker C8 2009
Audi;Cabriolet;1996;regular unleaded;172.0;6.0;AUTOMATIC;Convertible;22;17;2631;Audi Cabriolet 1996
Audi;Cabriolet;1997;regular unleaded;172.0;6.0;AUTOMATIC;Convertible;22;17;2837;Audi Cabriolet 1997
Audi;Cabriolet;1998;regular unleaded;172.0;6.0;AUTOMATIC;Convertible;22;17;3137;Audi Cabriolet 1998
Volkswagen;Cabriolet;1991;regular unleaded;94.0;4.0;MANUAL;Convertible;29;22;2000;Volkswagen Cabriolet 1991
Volkswagen;Cabriolet;1992;regular unleaded;94.0;4.0;MANUAL;Convertible;29;22;2000;Volkswagen Cabriolet 1992
Volkswagen;Cabriolet;1993;regular unleaded;94.0;4.0;MANUAL;Convertible;27;21;2000;Volkswagen Cabriolet 1993
Volkswagen;Cabrio;2000;regular unleaded;115.0;4.0;MANUAL;Convertible;28;21;2473;Volkswagen Cabrio 2000
Volkswagen;Cabrio;2001;regular unleaded;115.0;4.0;MANUAL;Convertible;28;21;19600;Volkswagen Cabrio 2001
Volkswagen;Cabrio;2002;regular unleaded;115.0;4.0;AUTOMATIC;Convertible;27;20;21475;Volkswagen Cabrio 2002
Kia;Cadenza;2015;regular unleaded;293.0;6.0;AUTOMATIC;Sedan;28;19;34900;Kia Cadenza 2015
Kia;Cadenza;2016;regular unleaded;293.0;6.0;AUTOMATIC;Sedan;28;19;44090;Kia Cadenza 2016
