ID_Cliente;Edad;Ingresos_Mensuales_USD;Puntuacion_Gasto;Visitas_Mensuales;Articulos_Comprados;Tiempo_Navegacion_Min;Categoria_Fidelidad
CLIENTE_1806;69;2271.0;40;5;2;40.42;Plata
CLIENTE_1807;56;482.0;7;7;27;54.65;Oro
CLIENTE_1808;52;522.0;46;7;16;12.54;Oro
CLIENTE_1809;35;2197.0;23;2;5;31.53;Bronce
CLIENTE_1810;59;482.0;83;5;12;22.66;Oro
CLIENTE_1811;56;482.0;46;6;26;18.28;Plata
CLIENTE_1812;34;609.0;86;6;15;26.79;Bronce
CLIENTE_1813;31;1102.0;13;0;3;26.67;Oro
CLIENTE_1814;48;753.0;21;5;9;16.57;Plata
CLIENTE_1815;41;482.0;1;7;28;27.2;Bronce
CLIENTE_1816;52;483.0;19;5;39;39.86;Bronce
CLIENTE_1817;61;482.0;60;4;36;6.42;Plata
CLIENTE_1818;62;635.0;33;6;25;59.41;Bronce
CLIENTE_1819;51;859.0;4;3;41;21.28;Bronce
CLIENTE_1820;20;855.0;3;2;28;39.3;Oro
CLIENTE_1821;54;482.0;91;3;47;20.6;Bronce
CLIENTE_1822;60;1259.0;52;3;21;26.64;Bronce
CLIENTE_1823;57;774.0;99;9;29;35.21;Oro
CLIENTE_1824;43;1526.0;28;6;25;38.65;Bronce
CLIENTE_1825;72;868.0;70;4;30;47.38;Bronce
CLIENTE_1826;40;1288.0;70;4;39;48.54;Plata
CLIENTE_1827;61;880.0;55;6;11;33.53;Bronce
CLIENTE_1828;56;1492.0;57;5;19;9.16;Oro
CLIENTE_1829;32;910.0;87;4;11;35.68;Bronce
CLIENTE_1830;73;627.0;97;6;25;31.27;Plata
CLIENTE_1831;66;2601.0;16;4;1;16.85;Bronce
CLIENTE_1832;21;1134.0;24;8;32;5.56;Bronce
CLIENTE_1833;46;938.0;69;4;21;22.38;Bronce
CLIENTE_1834;39;482.0;41;0;45;19.27;Bronce
CLIENTE_1835;42;482.0;77;3;13;31.56;Plata
CLIENTE_1836;30;793.0;47;6;34;46.89;Plata
CLIENTE_1837;35;726.0;76;6;17;29.15;Oro
CLIENTE_1838;50;482.0;69;5;47;57.34;Bronce
CLIENTE_1839;33;724.0;31;7;19;17.17;Bronce
CLIENTE_1840;62;1725.0;92;4;10;17.15;Bronce
CLIENTE_1841;59;1010.0;92;5;42;38.24;Bronce
CLIENTE_1842;61;482.0;30;4;9;54.29;Bronce
CLIENTE_1843;19;622.0;18;6;11;41.95;Bronce
CLIENTE_1844;72;482.0;44;11;38;42.05;Bronce
CLIENTE_1845;52;527.0;27;5;31;49.35;Plata
CLIENTE_1846;59;519.0;99;4;2;41.78;Plata
CLIENTE_1847;51;499.0;26;3;24;46.76;Bronce
CLIENTE_1848;47;482.0;60;6;42;52.64;Bronce
CLIENTE_1849;72;616.0;18;2;47;5.44;Plata
CLIENTE_1850;30;482.0;97;5;5;53.71;Oro
CLIENTE_1851;30;482.0;89;3;30;16.84;Bronce
CLIENTE_1852;35;2280.0;56;5;39;55.17;Plata
CLIENTE_1853;49;1278.0;31;8;35;19.64;Plata
CLIENTE_1854;49;531.0;59;4;48;30.04;Plata
CLIENTE_1855;52;673.0;2;7;17;56.36;Oro
CLIENTE_1856;56;482.0;97;8;31;11.04;Oro
CLIENTE_1857;63;1840.0;39;11;2;45.99;Bronce
CLIENTE_1858;69;2076.0;61;4;16;26.58;Oro
CLIENTE_1859;46;731.0;63;3;21;6.33;Plata
CLIENTE_1860;66;1229.0;96;9;30;56.65;Bronce
CLIENTE_1861;46;739.0;18;6;1;11.48;Plata
CLIENTE_1862;70;482.0;17;4;14;47.58;Oro
CLIENTE_1863;61;520.0;98;6;16;26.13;Plata
CLIENTE_1864;74;720.0;39;6;9;49.58;Oro
CLIENTE_1865;33;506.0;71;2;49;46.27;Plata
CLIENTE_1866;73;583.0;54;10;8;39.83;Bronce
CLIENTE_1867;61;630.0;99;5;9;56.66;Plata
CLIENTE_1868;64;634.0;94;5;34;10.44;Plata
CLIENTE_1869;74;686.0;76;3;45;48.92;Bronce
CLIENTE_1870;27;482.0;35;5;33;41.89;Plata
CLIENTE_1871;47;482.0;11;6;22;22.31;Plata
CLIENTE_1872;42;482.0;61;7;30;35.03;Oro
CLIENTE_1873;56;1196.0;44;4;7;40.45;Bronce
CLIENTE_1874;37;482.0;68;1;18;45.49;Bronce
CLIENTE_1875;22;1329.0;25;6;21;15.29;Plata
CLIENTE_1876;18;1528.0;48;10;5;10.62;Bronce
CLIENTE_1877;47;555.0;32;4;7;10.61;Bronce
CLIENTE_1878;66;482.0;84;4;12;21.16;Plata
CLIENTE_1879;20;536.0;95;9;17;13.48;Oro
CLIENTE_1880;62;640.0;4;6;24;34.46;Bronce
CLIENTE_1881;31;482.0;38;5;37;29.04;Oro
CLIENTE_1882;73;488.0;63;11;44;54.12;Oro
CLIENTE_1883;47;1666.0;47;5;19;44.46;Bronce
CLIENTE_1884;67;991.0;1;6;45;16.32;Plata
CLIENTE_1885;21;482.0;3;6;16;7.51;Plata
CLIENTE_1886;35;482.0;86;2;25;44.0;Oro
CLIENTE_1887;54;547.0;62;7;27;51.52;Bronce
CLIENTE_1888;42;585.0;64;3;42;43.55;Bronce
CLIENTE_1889;65;896.0;17;1;44;40.41;Bronce
CLIENTE_1890;18;482.0;78;5;7;18.71;Bronce
CLIENTE_1891;70;904.0;62;4;46;32.2;Bronce
CLIENTE_1892;63;2124.0;35;7;42;44.87;Bronce
CLIENTE_1893;32;1085.0;13;4;8;15.64;Bronce
CLIENTE_1894;26;646.0;35;4;15;31.21;Bronce
CLIENTE_1895;32;596.0;43;4;16;11.44;Bronce
CLIENTE_1896;66;537.0;2;2;8;34.19;Plata
CLIENTE_1897;74;1351.0;56;6;36;36.54;Bronce
CLIENTE_1898;41;482.0;77;4;32;34.45;Bronce
CLIENTE_1899;21;683.0;51;7;17;30.82;Plata
CLIENTE_1900;29;686.0;54;4;36;37.31;Bronce
CLIENTE_1901;54;492.0;16;5;22;59.82;Bronce
CLIENTE_1902;54;482.0;18;6;32;39.24;Bronce
CLIENTE_1903;60;807.0;7;6;11;46.39;Oro
CLIENTE_1904;23;641.0;45;6;45;15.57;Oro
CLIENTE_1905;56;898.0;36;6;6;34.15;Bronce
CLIENTE_1906;73;483.0;41;4;22;5.41;Plata
CLIENTE_1907;63;1384.0;94;4;14;6.73;Bronce
CLIENTE_1908;41;482.0;42;9;28;22.74;Bronce
CLIENTE_1909;28;1858.0;7;4;39;30.66;Bronce
CLIENTE_1910;30;482.0;15;9;12;36.66;Oro
CLIENTE_1911;51;863.0;60;4;27;53.84;Bronce
CLIENTE_1912;42;885.0;40;5;1;47.45;Plata
CLIENTE_1913;24;482.0;83;4;10;21.5;Oro
CLIENTE_1914;69;858.0;37;6;33;45.89;Bronce
CLIENTE_1915;21;1433.0;66;5;16;35.22;Oro
CLIENTE_1916;25;482.0;55;3;39;47.85;Oro
CLIENTE_1917;37;899.0;77;7;6;27.61;Plata
CLIENTE_1918;46;482.0;95;7;25;10.05;Bronce
CLIENTE_1919;71;482.0;80;4;20;39.02;Plata
CLIENTE_1920;70;1768.0;56;6;36;35.64;Oro
CLIENTE_1921;68;482.0;44;2;23;57.45;Plata
CLIENTE_1922;62;482.0;57;3;16;13.92;Bronce
CLIENTE_1923;63;591.0;6;7;1;41.09;Oro
CLIENTE_1924;27;2300.0;92;6;30;31.07;Oro
CLIENTE_1925;60;482.0;32;5;27;25.84;Bronce
CLIENTE_1926;51;482.0;74;4;2;48.7;Plata
CLIENTE_1927;74;1633.0;18;3;48;49.59;Plata
CLIENTE_1928;43;2028.0;68;7;21;44.3;Bronce
CLIENTE_1929;58;625.0;73;4;9;9.6;Bronce
CLIENTE_1930;66;482.0;7;7;47;23.98;Bronce
CLIENTE_1931;20;2339.0;8;6;24;7.57;Plata
CLIENTE_1932;73;1731.0;64;4;48;23.9;Plata
CLIENTE_1933;23;1000.0;7;7;41;40.64;Bronce
CLIENTE_1934;22;482.0;41;3;39;33.53;Bronce
CLIENTE_1935;22;646.0;40;6;42;43.66;Bronce
CLIENTE_1936;71;604.0;3;4;7;35.33;Plata
CLIENTE_1937;64;811.0;17;5;30;35.57;Bronce
CLIENTE_1938;40;1589.0;66;4;45;33.1;Bronce
CLIENTE_1939;66;1127.0;79;3;2;25.04;Oro
CLIENTE_1940;26;482.0;93;5;12;29.56;Plata
CLIENTE_1941;52;1519.0;52;5;13;11.18;Plata
CLIENTE_1942;37;803.0;22;5;3;50.9;Bronce
CLIENTE_1943;66;1004.0;4;4;43;53.91;Bronce
CLIENTE_1944;59;1603.0;6;3;40;47.14;Bronce
CLIENTE_1945;52;482.0;38;4;43;37.1;Plata
CLIENTE_1946;67;651.0;26;8;18;36.3;Bronce
CLIENTE_1947;35;484.0;11;7;39;30.87;Bronce
CLIENTE_1948;34;482.0;90;3;44;17.72;Plata
CLIENTE_1949;41;819.0;17;4;6;26.11;Bronce
CLIENTE_1950;20;3002.0;88;3;42;59.44;Bronce
CLIENTE_1951;49;482.0;92;6;27;13.02;Oro
CLIENTE_1952;52;652.0;99;4;15;34.85;Bronce
CLIENTE_1953;55;977.0;31;6;15;52.66;Oro
CLIENTE_1954;30;716.0;77;2;19;29.92;Oro
CLIENTE_1955;73;621.0;35;5;38;38.31;Bronce
CLIENTE_1956;64;482.0;16;7;47;50.53;Oro
CLIENTE_1957;42;765.0;79;5;20;35.12;Oro
CLIENTE_1958;26;482.0;18;3;20;45.23;Oro
CLIENTE_1959;21;482.0;62;5;18;24.1;Plata
CLIENTE_1960;31;1362.0;27;6;34;45.32;Oro
CLIENTE_1961;54;1182.0;35;3;39;7.26;Plata
CLIENTE_1962;51;686.0;45;1;37;13.41;Oro
CLIENTE_1963;28;763.0;35;5;35;40.05;Plata
CLIENTE_1964;58;1267.0;28;3;38;29.69;Oro
CLIENTE_1965;73;761.0;9;4;38;50.56;Plata
CLIENTE_1966;20;1144.0;76;4;1;23.81;Plata
CLIENTE_1967;45;556.0;15;7;12;47.2;Oro
CLIENTE_1968;46;1461.0;21;4;5;12.65;Bronce
CLIENTE_1969;26;806.0;52;1;27;56.16;Bronce
CLIENTE_1970;20;747.0;35;4;39;28.01;Bronce
CLIENTE_1971;42;482.0;97;3;20;17.7;Oro
CLIENTE_1972;51;790.0;51;6;40;48.4;Oro
CLIENTE_1973;29;482.0;83;2;19;57.13;Bronce
CLIENTE_1974;59;482.0;55;6;38;55.49;Oro
CLIENTE_1975;26;482.0;87;8;15;18.09;Bronce
CLIENTE_1976;32;482.0;77;6;6;41.96;Bronce
CLIENTE_1977;57;2380.0;44;10;9;35.08;Plata
CLIENTE_1978;42;1479.0;65;6;36;44.88;Bronce
CLIENTE_1979;22;2105.0;93;5;48;31.78;Bronce
CLIENTE_1980;28;482.0;88;5;23;30.84;Plata
CLIENTE_1981;51;694.0;80;2;10;53.55;Bronce
CLIENTE_1982;41;482.0;25;3;1;52.92;Plata
CLIENTE_1983;32;482.0;87;2;11;48.32;Bronce
CLIENTE_1984;55;482.0;92;5;49;43.77;Oro
CLIENTE_1985;25;1399.0;47;1;20;42.31;Oro
CLIENTE_1986;22;524.0;80;5;28;8.09;Plata
CLIENTE_1987;65;1263.0;56;4;22;46.22;Bronce
CLIENTE_1988;43;956.0;38;3;20;40.1;Oro
CLIENTE_1989;35;2650.0;11;5;47;21.63;Bronce
CLIENTE_1990;23;482.0;67;1;38;50.11;Bronce
CLIENTE_1991;54;1416.0;15;10;16;50.78;Bronce
CLIENTE_1992;65;1323.0;1;1;2;56.27;Oro
CLIENTE_1993;30;482.0;7;13;25;28.01;Oro
CLIENTE_1994;45;1217.0;1;4;27;35.32;Oro
CLIENTE_1995;22;814.0;49;3;3;54.83;Plata
CLIENTE_1996;30;580.0;96;8;23;22.42;Bronce
CLIENTE_1997;34;482.0;73;5;32;48.82;Oro
CLIENTE_1998;67;482.0;29;5;17;59.56;Bronce
CLIENTE_1999;57;2275.0;26;1;40;40.86;Bronce
CLIENTE_2000;62;665.0;87;1;20;59.1;Bronce
CLIENTE_2001;49;1063.0;45;7;30;33.37;Bronce
CLIENTE_2002;46;482.0;93;5;28;13.42;Oro
CLIENTE_2003;68;482.0;97;6;47;14.66;Bronce
CLIENTE_2004;20;1273.0;71;6;45;45.23;Bronce
CLIENTE_2005;73;482.0;12;7;23;5.05;Plata
CLIENTE_2006;57;518.0;95;3;19;41.4;Bronce
CLIENTE_2007;51;679.0;32;6;25;13.32;Bronce
CLIENTE_2008;57;711.0;20;6;24;59.14;Oro
CLIENTE_2009;44;597.0;51;1;1;13.97;Bronce
CLIENTE_2010;30;843.0;81;6;28;35.39;Plata
CLIENTE_2011;62;1008.0;36;2;29;41.82;Bronce
CLIENTE_2012;50;1034.0;67;7;44;50.07;Bronce
CLIENTE_2013;23;482.0;1;3;35;30.26;Plata
CLIENTE_2014;41;561.0;27;6;17;56.36;Bronce
CLIENTE_2015;36;1362.0;40;5;11;31.41;Bronce
CLIENTE_2016;33;1138.0;97;8;37;18.86;Bronce
CLIENTE_2017;57;482.0;84;3;7;37.62;Bronce
CLIENTE_2018;45;821.0;14;2;26;41.19;Plata
CLIENTE_2019;50;482.0;100;5;23;32.91;Bronce
CLIENTE_2020;65;684.0;69;9;18;45.33;Bronce
CLIENTE_2021;58;2077.0;87;3;29;28.14;Oro
CLIENTE_2022;30;482.0;79;5;39;5.24;Bronce
CLIENTE_2023;60;482.0;6;3;34;19.55;Bronce
CLIENTE_2024;62;1052.0;33;3;38;57.02;Plata
CLIENTE_2025;42;482.0;55;4;8;46.98;Oro
CLIENTE_2026;70;482.0;19;6;21;15.42;Bronce
CLIENTE_2027;59;951.0;77;2;21;8.67;Bronce
CLIENTE_2028;53;482.0;29;4;49;24.29;Bronce
CLIENTE_2029;44;577.0;61;3;36;51.0;Bronce
CLIENTE_2030;55;1040.0;70;1;17;10.83;Bronce
CLIENTE_2031;24;857.0;79;3;16;34.88;Bronce
CLIENTE_2032;22;781.0;80;4;15;20.13;Bronce
CLIENTE_2033;60;543.0;24;4;15;44.94;Bronce
CLIENTE_2034;62;831.0;23;4;40;5.02;Bronce
CLIENTE_2035;74;618.0;10;9;17;20.24;Plata
CLIENTE_2036;68;875.0;54;11;1;42.36;Bronce
CLIENTE_2037;48;494.0;41;4;13;35.07;Bronce
CLIENTE_2038;40;596.0;49;4;38;47.84;Bronce
CLIENTE_2039;59;482.0;17;2;10;13.67;Bronce
CLIENTE_2040;27;651.0;56;5;33;34.2;Oro
CLIENTE_2041;49;482.0;45;6;26;15.77;Oro
CLIENTE_2042;60;482.0;30;3;12;40.16;Bronce
CLIENTE_2043;70;777.0;44;4;19;12.22;Bronce
CLIENTE_2044;47;756.0;74;2;15;13.18;Plata
CLIENTE_2045;56;1064.0;55;6;5;23.05;Bronce
CLIENTE_2046;48;514.0;19;8;2;27.1;Oro
CLIENTE_2047;35;850.0;29;6;14;32.42;Bronce
CLIENTE_2048;53;926.0;2;6;29;36.94;Plata
CLIENTE_2049;19;869.0;36;6;41;30.78;Bronce
CLIENTE_2050;31;482.0;19;5;1;7.51;Bronce
CLIENTE_2051;30;728.0;7;2;13;23.89;Bronce
CLIENTE_2052;46;828.0;26;2;49;8.38;Plata
CLIENTE_2053;29;668.0;79;1;32;11.49;Plata
CLIENTE_2054;56;482.0;38;5;34;10.11;Oro
CLIENTE_2055;19;732.0;3;3;14;13.7;Bronce
CLIENTE_2056;49;2509.0;80;6;38;49.71;Plata
CLIENTE_2057;30;536.0;66;3;38;39.52;Bronce
CLIENTE_2058;63;482.0;95;3;41;32.87;Plata
CLIENTE_2059;44;832.0;92;6;15;45.27;Bronce
CLIENTE_2060;66;802.0;71;8;39;57.87;Plata
CLIENTE_2061;58;1361.0;94;4;6;27.97;Oro
CLIENTE_2062;34;482.0;43;5;29;25.21;Oro
CLIENTE_2063;57;1032.0;62;4;37;58.78;Bronce
CLIENTE_2064;48;948.0;71;6;19;47.42;Bronce
CLIENTE_2065;51;611.0;100;3;1;47.74;Oro
CLIENTE_2066;41;815.0;93;5;21;38.0;Oro
CLIENTE_2067;62;1234.0;24;3;39;32.89;Bronce
CLIENTE_2068;52;1123.0;39;7;18;35.28;Oro
CLIENTE_2069;65;482.0;68;4;27;40.86;Oro
CLIENTE_2070;23;1088.0;93;6;28;25.73;Bronce
CLIENTE_2071;36;640.0;44;6;8;48.03;Plata
CLIENTE_2072;47;695.0;5;3;31;55.01;Plata
CLIENTE_2073;24;695.0;55;4;12;36.42;Plata
CLIENTE_2074;27;608.0;93;11;42;25.98;Bronce
CLIENTE_2075;58;1360.0;30;7;6;43.26;Bronce
CLIENTE_2076;49;633.0;29;3;26;15.02;Bronce
CLIENTE_2077;51;482.0;26;2;16;58.27;Plata
CLIENTE_2078;45;525.0;83;4;30;41.19;Oro
CLIENTE_2079;32;740.0;26;11;19;8.72;Plata
CLIENTE_2080;47;1391.0;37;7;18;34.14;Bronce
CLIENTE_2081;54;955.0;91;4;24;46.27;Oro
CLIENTE_2082;46;482.0;94;4;45;20.28;Bronce
CLIENTE_2083;39;2955.0;53;6;20;7.8;Oro
CLIENTE_2084;21;780.0;30;8;7;31.9;Plata
CLIENTE_2085;37;1430.0;3;4;7;50.85;Plata
CLIENTE_2086;49;607.0;43;7;16;18.83;Plata
CLIENTE_2087;53;916.0;7;9;42;44.44;Bronce
CLIENTE_2088;67;1101.0;49;5;47;27.43;Plata
CLIENTE_2089;21;1381.0;73;6;14;8.28;Bronce
CLIENTE_2090;44;1254.0;41;2;12;21.72;Plata
CLIENTE_2091;34;1123.0;77;4;29;22.26;Bronce
CLIENTE_2092;29;551.0;79;4;15;54.76;Plata
CLIENTE_2093;39;482.0;54;8;8;59.0;Oro
CLIENTE_2094;34;812.0;69;7;39;16.54;Bronce
CLIENTE_2095;27;1164.0;93;9;9;28.68;Plata
CLIENTE_2096;71;582.0;99;8;46;58.72;Oro
CLIENTE_2097;18;1260.0;91;5;28;27.4;Bronce
CLIENTE_2098;39;1590.0;27;5;27;24.2;Oro
CLIENTE_2099;43;482.0;8;8;7;11.04;Bronce
CLIENTE_2100;73;482.0;32;9;44;46.43;Plata
CLIENTE_2101;35;611.0;84;6;14;29.59;Oro
CLIENTE_2102;67;800.0;64;8;11;40.13;Oro
CLIENTE_2103;31;486.0;10;4;32;33.04;Bronce
CLIENTE_2104;64;1497.0;13;3;28;14.6;Bronce
CLIENTE_2105;46;858.0;63;4;6;14.7;Oro
CLIENTE_2106;29;681.0;93;6;35;56.69;Oro
CLIENTE_2107;53;482.0;35;8;6;53.92;Plata
CLIENTE_2108;52;482.0;61;5;24;38.58;Bronce
CLIENTE_2109;69;787.0;54;6;9;5.07;Plata
CLIENTE_2110;29;482.0;8;7;2;28.83;Bronce
CLIENTE_2111;24;1221.0;29;5;38;34.17;Oro
CLIENTE_2112;46;605.0;95;10;14;29.72;Bronce
CLIENTE_2113;28;4656.0;41;2;31;55.9;Plata
CLIENTE_2114;50;2656.0;30;6;30;7.25;Bronce
CLIENTE_2115;23;597.0;86;4;27;41.02;Bronce
CLIENTE_2116;64;624.0;21;8;36;22.26;Plata
CLIENTE_2117;32;1209.0;76;2;46;35.77;Bronce
CLIENTE_2118;49;1848.0;11;4;31;41.08;Oro
CLIENTE_2119;68;482.0;2;4;42;29.25;Plata
CLIENTE_2120;28;482.0;50;7;6;13.16;Bronce
CLIENTE_2121;40;482.0;41;8;43;33.55;Plata
CLIENTE_2122;43;944.0;66;5;45;56.31;Plata
CLIENTE_2123;51;896.0;98;5;18;34.47;Bronce
CLIENTE_2124;63;1264.0;3;4;14;11.76;Bronce
CLIENTE_2125;51;482.0;80;8;20;50.33;Bronce
CLIENTE_2126;46;482.0;51;5;11;17.2;Bronce
CLIENTE_2127;21;1113.0;68;4;37;25.36;Bronce
CLIENTE_2128;34;482.0;87;6;40;28.58;Oro
CLIENTE_2129;52;482.0;84;2;4;23.68;Plata
CLIENTE_2130;30;726.0;25;6;44;27.24;Bronce
CLIENTE_2131;58;1071.0;30;7;6;48.75;Plata
CLIENTE_2132;56;618.0;82;4;23;17.28;Plata
CLIENTE_2133;32;505.0;11;7;8;30.87;Bronce
CLIENTE_2134;72;604.0;93;3;30;6.1;Bronce
CLIENTE_2135;46;533.0;17;7;36;32.92;Plata
CLIENTE_2136;46;482.0;26;2;42;11.14;Bronce
CLIENTE_2137;28;482.0;23;3;11;20.52;Oro
CLIENTE_2138;69;909.0;56;5;47;22.87;Bronce
CLIENTE_2139;49;807.0;52;4;5;9.53;Plata
CLIENTE_2140;19;736.0;48;5;3;24.83;Plata
CLIENTE_2141;64;482.0;20;6;15;32.39;Bronce
CLIENTE_2142;31;597.0;2;4;2;28.71;Bronce
CLIENTE_2143;37;482.0;88;7;2;20.42;Plata
CLIENTE_2144;39;740.0;31;5;8;21.22;Oro
CLIENTE_2145;28;1568.0;27;7;46;39.85;Plata
CLIENTE_2146;44;482.0;2;7;30;44.51;Oro
CLIENTE_2147;20;482.0;78;3;41;36.71;Bronce
CLIENTE_2148;34;810.0;4;4;5;58.69;Bronce
CLIENTE_2149;61;1411.0;13;7;30;56.97;Plata
CLIENTE_2150;73;508.0;100;6;44;10.42;Bronce
CLIENTE_2151;45;482.0;35;5;10;19.38;Bronce
CLIENTE_2152;46;482.0;72;3;33;52.76;Plata
CLIENTE_2153;38;708.0;66;6;24;6.63;Oro
CLIENTE_2154;64;2265.0;6;6;19;37.57;Bronce
CLIENTE_2155;33;786.0;31;6;30;57.5;Bronce
CLIENTE_2156;54;656.0;10;5;25;42.33;Oro
CLIENTE_2157;37;807.0;21;3;11;10.06;Bronce
CLIENTE_2158;23;661.0;74;4;49;46.13;Bronce
CLIENTE_2159;36;482.0;23;6;35;25.71;Plata
CLIENTE_2160;74;1090.0;3;8;1;55.68;Bronce
CLIENTE_2161;22;762.0;32;1;17;20.75;Bronce
CLIENTE_2162;20;672.0;20;3;31;31.03;Bronce
CLIENTE_2163;18;482.0;74;4;6;46.06;Bronce
CLIENTE_2164;55;1454.0;29;8;13;19.16;Plata
CLIENTE_2165;32;991.0;52;7;26;15.0;Bronce
CLIENTE_2166;51;482.0;46;5;36;5.15;Bronce
CLIENTE_2167;52;1213.0;34;9;5;31.84;Plata
CLIENTE_2168;66;493.0;84;3;47;56.07;Oro
CLIENTE_2169;42;482.0;61;9;14;20.48;Oro
CLIENTE_2170;41;482.0;72;7;15;7.39;Oro
CLIENTE_2171;29;482.0;71;5;12;39.12;Plata
CLIENTE_2172;35;883.0;70;8;46;8.09;Bronce
CLIENTE_2173;32;482.0;11;4;42;32.88;Plata
CLIENTE_2174;61;482.0;82;6;8;25.98;Bronce
CLIENTE_2175;33;482.0;93;4;31;31.15;Plata
CLIENTE_2176;44;632.0;89;5;26;13.95;Bronce
CLIENTE_2177;25;608.0;63;4;29;9.96;Plata
CLIENTE_2178;63;547.0;21;4;4;46.19;Bronce
CLIENTE_2179;42;482.0;3;2;28;18.51;Bronce
CLIENTE_2180;34;482.0;82;6;25;49.02;Plata
CLIENTE_2181;46;879.0;88;8;40;46.71;Plata
CLIENTE_2182;70;482.0;10;5;32;15.91;Bronce
CLIENTE_2183;25;804.0;27;9;36;54.96;Oro
CLIENTE_2184;32;482.0;12;5;11;13.87;Bronce
CLIENTE_2185;44;741.0;7;2;37;48.84;Oro
CLIENTE_2186;63;1454.0;17;4;10;28.13;Plata
CLIENTE_2187;67;945.0;65;5;38;15.07;Plata
CLIENTE_2188;69;519.0;64;1;36;56.6;Oro
CLIENTE_2189;24;776.0;26;5;27;57.98;Oro
CLIENTE_2190;20;576.0;15;4;17;33.13;Bronce
CLIENTE_2191;46;668.0;33;6;7;30.8;Bronce
CLIENTE_2192;61;547.0;62;4;9;54.55;Bronce
CLIENTE_2193;70;603.0;47;3;35;37.79;Bronce
CLIENTE_2194;41;755.0;95;5;9;19.63;Plata
CLIENTE_2195;20;482.0;35;4;36;28.39;Plata
CLIENTE_2196;37;482.0;65;10;30;50.98;Bronce
CLIENTE_2197;63;482.0;72;3;31;52.28;Plata
CLIENTE_2198;32;482.0;76;4;19;56.66;Plata
CLIENTE_2199;42;482.0;83;4;41;20.85;Plata
CLIENTE_2200;47;732.0;25;4;23;42.4;Plata
CLIENTE_2201;31;482.0;57;7;20;8.76;Bronce
CLIENTE_2202;24;905.0;32;4;6;44.92;Plata
CLIENTE_2203;34;679.0;63;5;43;35.98;Oro
CLIENTE_2204;61;482.0;12;5;24;18.74;Bronce
CLIENTE_2205;37;985.0;63;4;47;41.0;Plata
CLIENTE_2206;53;1082.0;77;9;22;12.44;Bronce
CLIENTE_2207;26;482.0;92;7;6;23.36;Bronce
CLIENTE_2208;55;856.0;1;3;24;27.05;Oro
CLIENTE_2209;65;482.0;51;6;42;47.74;Plata
CLIENTE_2210;74;705.0;70;10;22;21.98;Oro
CLIENTE_2211;39;482.0;8;10;18;7.7;Oro
CLIENTE_2212;71;482.0;68;2;16;14.94;Bronce
CLIENTE_2213;70;529.0;5;7;36;38.45;Oro
CLIENTE_2214;70;618.0;89;4;13;5.84;Bronce
CLIENTE_2215;19;524.0;86;7;37;48.57;Bronce
CLIENTE_2216;41;482.0;92;2;24;54.56;Plata
CLIENTE_2217;25;523.0;39;5;19;32.25;Bronce
CLIENTE_2218;28;782.0;23;4;20;43.92;Oro
CLIENTE_2219;30;647.0;68;3;27;30.45;Plata
CLIENTE_2220;34;742.0;52;5;17;21.98;Bronce
CLIENTE_2221;25;482.0;4;3;16;14.07;Bronce
CLIENTE_2222;38;1343.0;47;5;1;33.5;Bronce
CLIENTE_2223;35;482.0;21;5;21;56.14;Bronce
CLIENTE_2224;47;891.0;56;4;27;53.95;Bronce
CLIENTE_2225;35;1352.0;66;6;1;55.58;Plata
CLIENTE_2226;63;888.0;59;4;30;58.15;Oro
CLIENTE_2227;64;589.0;7;4;20;14.09;Bronce
CLIENTE_2228;48;484.0;49;5;24;13.06;Bronce
CLIENTE_2229;55;1238.0;16;5;46;28.53;Bronce
CLIENTE_2230;49;482.0;17;5;2;42.91;Bronce
CLIENTE_2231;28;482.0;84;4;15;29.18;Bronce
CLIENTE_2232;62;524.0;87;2;29;54.08;Bronce
CLIENTE_2233;42;1398.0;98;5;35;44.46;Plata
CLIENTE_2234;50;835.0;75;4;13;39.87;Bronce
CLIENTE_2235;55;482.0;34;7;19;8.91;Bronce
CLIENTE_2236;58;552.0;33;9;1;14.64;Oro
CLIENTE_2237;25;482.0;26;4;45;28.55;Plata
CLIENTE_2238;28;482.0;66;8;47;58.7;Bronce
CLIENTE_2239;39;1197.0;63;5;16;23.39;Plata
CLIENTE_2240;68;482.0;87;7;43;39.65;Plata
CLIENTE_2241;41;1746.0;41;2;3;59.39;Plata
CLIENTE_2242;58;1093.0;86;3;40;19.52;Oro
CLIENTE_2243;34;1280.0;58;4;6;14.17;Bronce
CLIENTE_2244;29;504.0;98;10;31;35.05;Plata
CLIENTE_2245;74;608.0;79;7;5;35.35;Oro
CLIENTE_2246;63;482.0;10;7;26;55.7;Plata
CLIENTE_2247;49;486.0;15;4;28;6.45;Oro
CLIENTE_2248;32;894.0;42;7;15;27.41;Bronce
CLIENTE_2249;33;1448.0;93;3;9;22.18;Oro
CLIENTE_2250;71;482.0;57;5;22;36.41;Oro
CLIENTE_2251;39;534.0;87;4;37;5.51;Plata
CLIENTE_2252;45;607.0;17;2;21;44.11;Bronce
CLIENTE_2253;37;482.0;60;5;42;31.67;Oro
CLIENTE_2254;50;948.0;9;11;29;43.54;Oro
CLIENTE_2255;27;482.0;36;6;26;29.63;Bronce
CLIENTE_2256;57;592.0;73;10;6;31.08;Bronce
CLIENTE_2257;49;507.0;80;6;11;54.26;Oro
